id;Genero;Edad;Pasajero_frecuente;Tipo_viaje;Clase;Distancia_volada;Comodidad;Servicio_a_bordo;Demora_despegue;Satisfaccion
13866;M;29;SI;Negocios;Eco;667;5;5;0;satisfecho
4569;F;23;SI;Vacaciones;Eco;561;4;1;0;neutral o insatisfecho
49595;M;31;SI;Negocios;Eco;190;1;5;30;satisfecho
102000;F;54;SI;Vacaciones;Eco;628;4;3;1;neutral o insatisfecho
94041;M;42;SI;Negocios;Business;2993;4;4;0;satisfecho
106722;F;52;SI;Negocios;Business;2274;5;3;0;satisfecho
106082;F;39;SI;Negocios;Business;1657;5;4;19;satisfecho
111066;M;44;SI;Vacaciones;Eco;197;1;4;0;neutral o insatisfecho
72183;M;47;SI;Negocios;Business;2088;4;5;15;satisfecho
2373;M;45;SI;Negocios;Business;604;5;2;32;satisfecho
102769;M;41;SI;Vacaciones;Eco;1618;1;5;82;neutral o insatisfecho
19746;M;25;SI;Negocios;Eco Plus;409;1;5;0;satisfecho
4334;M;41;SI;Negocios;Business;618;5;2;41;satisfecho
54099;F;29;SI;Negocios;Eco Plus;1416;3;3;14;satisfecho
26869;M;34;SI;Negocios;Business;2329;2;3;67;satisfecho
106433;F;55;SI;Negocios;Business;1678;4;5;6;satisfecho
36287;F;50;SI;Negocios;Business;3882;3;1;0;neutral o insatisfecho
84519;F;55;NO;Negocios;Business;2615;1;4;0;neutral o insatisfecho
79176;F;20;NO;Negocios;Business;2422;2;3;12;satisfecho
90948;F;26;NO;Negocios;Eco;545;3;5;0;neutral o insatisfecho
85844;M;39;SI;Vacaciones;Eco;666;2;3;0;satisfecho
35406;F;45;SI;Negocios;Eco;676;1;5;0;satisfecho
58350;M;33;SI;Negocios;Eco Plus;315;1;1;5;satisfecho
30357;F;42;SI;Negocios;Business;641;5;3;0;satisfecho
62171;M;33;SI;Negocios;Business;2454;4;4;12;satisfecho
12887;M;49;SI;Negocios;Business;456;2;4;1;satisfecho
95543;M;31;SI;Vacaciones;Eco Plus;192;1;4;19;neutral o insatisfecho
64546;M;22;NO;Negocios;Business;190;4;3;0;satisfecho
8334;F;26;SI;Negocios;Business;661;4;3;43;satisfecho
95394;M;37;SI;Vacaciones;Eco;239;1;4;50;neutral o insatisfecho
65582;F;46;SI;Negocios;Business;3796;1;2;0;neutral o insatisfecho
14865;M;23;NO;Negocios;Eco;240;1;1;0;satisfecho
8451;M;56;SI;Negocios;Eco;1379;1;2;0;neutral o insatisfecho
116375;F;28;SI;Vacaciones;Eco;337;4;4;0;satisfecho
59000;F;60;SI;Negocios;Business;1744;5;4;102;satisfecho
120427;M;21;NO;Negocios;Eco;366;5;2;0;neutral o insatisfecho
114656;F;30;NO;Negocios;Business;480;2;3;11;neutral o insatisfecho
92018;M;56;SI;Negocios;Business;1522;4;4;0;satisfecho
84620;M;47;SI;Negocios;Eco;269;2;3;34;neutral o insatisfecho
125411;F;39;SI;Negocios;Business;735;5;2;0;satisfecho
115241;F;53;SI;Negocios;Business;308;4;4;0;satisfecho
44794;M;62;SI;Negocios;Eco Plus;1250;4;1;0;satisfecho
94037;F;47;SI;Negocios;Business;239;5;5;3;satisfecho
27560;M;34;SI;Vacaciones;Eco;937;2;1;20;neutral o insatisfecho
9968;M;67;SI;Vacaciones;Eco;508;5;1;0;neutral o insatisfecho
29491;M;43;SI;Negocios;Eco;1107;2;4;0;neutral o insatisfecho
82233;M;64;SI;Vacaciones;Eco;405;3;5;83;neutral o insatisfecho
81158;F;29;SI;Negocios;Business;700;1;5;0;satisfecho
112251;M;58;SI;Negocios;Business;1506;4;5;12;satisfecho
46131;F;48;SI;Negocios;Business;3825;3;4;0;satisfecho
68079;M;27;NO;Negocios;Eco;813;2;1;17;neutral o insatisfecho
115161;M;54;SI;Negocios;Business;3106;4;5;0;satisfecho
55633;M;72;SI;Negocios;Business;1824;5;5;0;satisfecho
118357;M;68;SI;Vacaciones;Eco;602;3;2;13;neutral o insatisfecho
79057;M;63;SI;Negocios;Eco;356;1;4;66;neutral o insatisfecho
66436;F;26;NO;Negocios;Business;1217;5;5;0;neutral o insatisfecho
121405;M;47;SI;Negocios;Business;3175;5;4;0;satisfecho
19523;F;26;NO;Negocios;Business;173;2;3;51;satisfecho
49633;F;33;SI;Negocios;Business;2213;3;3;0;satisfecho
115541;M;45;SI;Negocios;Business;3318;2;2;0;neutral o insatisfecho
7558;F;59;SI;Vacaciones;Eco;606;4;3;1;neutral o insatisfecho
16911;M;29;SI;Vacaciones;Eco;746;1;3;0;neutral o insatisfecho
29885;M;36;SI;Negocios;Business;95;1;4;0;satisfecho
5331;F;43;SI;Negocios;Business;1916;4;4;17;satisfecho
55307;M;70;SI;Vacaciones;Eco;2072;4;3;0;neutral o insatisfecho
37201;F;69;SI;Vacaciones;Eco Plus;1288;5;2;32;neutral o insatisfecho
127128;F;33;SI;Vacaciones;Eco;370;1;2;0;satisfecho
51079;F;28;SI;Vacaciones;Eco;308;2;4;8;neutral o insatisfecho
118256;F;30;NO;Negocios;Eco;1328;4;3;0;neutral o insatisfecho
15386;M;41;SI;Negocios;Eco;306;4;2;0;satisfecho
21780;M;45;SI;Negocios;Eco;352;5;1;26;satisfecho
28072;F;21;SI;Vacaciones;Eco;2607;5;4;0;neutral o insatisfecho
5202;F;24;NO;Negocios;Eco;293;1;4;9;neutral o insatisfecho
94365;F;50;SI;Negocios;Business;2625;5;4;3;satisfecho
114931;F;37;NO;Negocios;Business;325;3;5;20;satisfecho
68607;F;59;SI;Vacaciones;Eco;1739;5;1;1;neutral o insatisfecho
72896;F;60;SI;Negocios;Business;2193;5;4;7;satisfecho
61859;F;57;SI;Vacaciones;Eco Plus;1346;5;5;0;neutral o insatisfecho
121817;M;45;SI;Negocios;Business;449;4;4;0;satisfecho
51989;M;35;SI;Vacaciones;Eco Plus;347;1;3;0;neutral o insatisfecho
52296;M;44;NO;Negocios;Eco;237;4;3;0;neutral o insatisfecho
89246;M;51;SI;Vacaciones;Eco Plus;1947;1;4;11;neutral o insatisfecho
61687;M;59;SI;Negocios;Business;1635;5;4;0;satisfecho
18344;F;45;SI;Negocios;Business;563;1;2;4;neutral o insatisfecho
93818;M;72;SI;Negocios;Business;3557;4;4;0;satisfecho
67928;M;39;SI;Vacaciones;Eco;1431;5;3;48;neutral o insatisfecho
109787;F;37;SI;Negocios;Business;1562;4;5;0;satisfecho
64403;F;41;NO;Negocios;Business;1192;2;3;0;neutral o insatisfecho
14430;M;35;SI;Negocios;Business;674;5;5;0;satisfecho
82814;M;66;SI;Vacaciones;Eco;235;1;3;0;satisfecho
77272;M;53;SI;Vacaciones;Business;1931;4;4;0;neutral o insatisfecho
110332;M;43;SI;Negocios;Business;919;4;3;0;satisfecho
127851;M;31;SI;Vacaciones;Business;1276;1;3;0;neutral o insatisfecho
39025;M;35;SI;Vacaciones;Eco;260;2;1;0;neutral o insatisfecho
105920;F;69;SI;Vacaciones;Eco Plus;283;4;5;20;satisfecho
104600;F;23;SI;Vacaciones;Eco;369;3;5;100;neutral o insatisfecho
14515;F;37;SI;Negocios;Business;362;4;4;9;satisfecho
61920;F;44;SI;Negocios;Business;1782;2;5;0;satisfecho
98665;M;26;SI;Vacaciones;Eco;966;1;1;56;satisfecho
27565;F;65;SI;Vacaciones;Eco;954;4;2;8;neutral o insatisfecho
117955;F;39;NO;Negocios;Eco;365;4;2;0;neutral o insatisfecho
102440;F;39;SI;Vacaciones;Eco;226;2;5;0;neutral o insatisfecho
102961;M;56;SI;Negocios;Business;460;4;5;2;satisfecho
25022;F;38;SI;Negocios;Eco;907;4;2;0;satisfecho
101497;F;71;SI;Negocios;Business;2710;3;1;7;neutral o insatisfecho
65274;M;18;SI;Vacaciones;Eco Plus;469;4;5;99;neutral o insatisfecho
7970;M;44;SI;Negocios;Business;3129;4;5;0;satisfecho
8903;M;26;NO;Negocios;Business;510;2;4;14;satisfecho
98878;F;54;NO;Negocios;Eco;591;5;2;1;neutral o insatisfecho
6327;M;39;SI;Negocios;Business;315;4;4;17;satisfecho
98830;F;20;SI;Vacaciones;Eco;763;2;5;44;neutral o insatisfecho
100273;F;47;SI;Negocios;Business;3901;4;5;0;satisfecho
44966;F;45;SI;Negocios;Business;3288;5;5;0;satisfecho
2060;M;43;SI;Negocios;Business;812;5;4;0;satisfecho
102029;F;55;SI;Negocios;Business;3180;5;5;0;satisfecho
118577;F;65;SI;Negocios;Business;325;3;2;85;neutral o insatisfecho
87633;M;25;NO;Negocios;Business;606;1;4;1;satisfecho
8988;M;63;SI;Vacaciones;Eco;799;3;4;0;neutral o insatisfecho
55572;M;28;NO;Negocios;Business;1091;3;2;0;neutral o insatisfecho
50477;M;35;NO;Negocios;Eco;209;2;3;0;neutral o insatisfecho
102164;M;59;SI;Negocios;Business;386;5;5;0;satisfecho
40781;F;25;SI;Negocios;Eco;501;1;1;57;neutral o insatisfecho
94418;M;48;SI;Negocios;Business;319;4;5;0;satisfecho
75943;F;57;SI;Vacaciones;Business;297;5;3;0;neutral o insatisfecho
106733;M;53;SI;Negocios;Business;2869;5;3;14;satisfecho
44707;M;36;SI;Vacaciones;Eco;108;4;2;0;neutral o insatisfecho
5329;M;36;SI;Vacaciones;Business;812;3;4;0;neutral o insatisfecho
16823;F;66;SI;Negocios;Eco;645;5;3;0;satisfecho
45312;F;54;SI;Negocios;Business;3639;2;5;0;satisfecho
82209;M;48;SI;Negocios;Business;1857;4;5;0;satisfecho
81360;M;65;SI;Vacaciones;Eco;1299;2;4;0;neutral o insatisfecho
55611;M;39;SI;Negocios;Business;1714;5;4;0;satisfecho
103349;F;57;NO;Negocios;Eco Plus;1371;1;3;2;neutral o insatisfecho
79158;M;40;SI;Vacaciones;Eco;2239;5;4;0;satisfecho
68386;F;44;SI;Negocios;Business;2681;5;5;0;satisfecho
84048;M;26;NO;Negocios;Business;757;3;5;0;neutral o insatisfecho
24173;M;68;SI;Negocios;Business;134;3;1;131;neutral o insatisfecho
128916;M;27;NO;Negocios;Business;414;1;3;0;neutral o insatisfecho
89057;M;45;SI;Negocios;Business;1892;4;3;0;satisfecho
20085;M;25;SI;Negocios;Business;2866;4;2;12;satisfecho
29649;F;65;SI;Vacaciones;Eco;1533;5;5;16;neutral o insatisfecho
64602;M;50;SI;Negocios;Business;2000;5;1;55;satisfecho
125342;M;48;SI;Negocios;Business;599;5;4;0;satisfecho
84349;F;44;SI;Negocios;Business;606;4;3;19;satisfecho
16067;F;50;SI;Negocios;Business;3986;3;3;0;neutral o insatisfecho
49504;F;36;SI;Negocios;Business;1711;4;5;0;satisfecho
10315;F;48;SI;Negocios;Business;2267;4;5;0;satisfecho
123422;M;26;SI;Vacaciones;Eco;1337;2;4;0;neutral o insatisfecho
103989;M;51;SI;Negocios;Business;1592;5;4;0;satisfecho
71437;M;54;SI;Negocios;Business;867;4;4;7;satisfecho
122439;F;20;SI;Negocios;Business;1916;5;5;109;satisfecho
116677;F;71;SI;Negocios;Eco Plus;373;4;2;0;neutral o insatisfecho
46699;M;32;SI;Vacaciones;Eco;125;3;4;8;neutral o insatisfecho
82835;M;27;NO;Negocios;Business;594;3;4;0;neutral o insatisfecho
20037;F;37;NO;Negocios;Eco;528;3;2;0;neutral o insatisfecho
117809;M;36;NO;Negocios;Eco;328;4;4;20;neutral o insatisfecho
116357;M;61;SI;Vacaciones;Eco;447;1;1;0;neutral o insatisfecho
30660;F;46;SI;Vacaciones;Eco;770;4;3;0;neutral o insatisfecho
21907;M;49;SI;Negocios;Business;2463;5;5;0;satisfecho
9239;F;23;NO;Negocios;Eco;100;5;1;0;satisfecho
29682;F;22;NO;Negocios;Eco;1448;1;2;0;neutral o insatisfecho
108036;F;35;SI;Vacaciones;Eco;306;3;5;3;neutral o insatisfecho
74188;F;30;SI;Vacaciones;Eco;641;5;4;0;neutral o insatisfecho
99180;M;45;SI;Negocios;Business;2078;5;2;9;satisfecho
72551;F;66;SI;Negocios;Business;3662;3;3;28;neutral o insatisfecho
92749;M;53;SI;Vacaciones;Eco;1276;5;1;12;neutral o insatisfecho
95251;F;54;SI;Vacaciones;Eco;319;4;2;0;satisfecho
118738;F;25;SI;Vacaciones;Eco;647;1;2;54;neutral o insatisfecho
66022;F;25;SI;Negocios;Business;2417;5;4;74;satisfecho
122593;M;19;NO;Negocios;Eco;728;3;5;0;neutral o insatisfecho
14306;F;34;SI;Negocios;Business;395;2;4;0;satisfecho
98488;F;43;SI;Negocios;Business;2732;4;5;0;satisfecho
14736;F;45;SI;Negocios;Business;3700;2;4;13;satisfecho
44811;M;44;SI;Negocios;Eco;802;4;1;35;satisfecho
117907;M;54;SI;Negocios;Business;3801;4;1;7;satisfecho
71387;F;68;SI;Vacaciones;Eco;258;5;1;10;satisfecho
65662;M;38;NO;Negocios;Business;1021;1;4;0;neutral o insatisfecho
88322;F;61;SI;Negocios;Business;2235;5;5;0;satisfecho
21078;M;75;SI;Negocios;Business;2642;4;3;31;neutral o insatisfecho
43790;M;69;SI;Vacaciones;Eco Plus;546;2;5;5;neutral o insatisfecho
37344;M;35;NO;Negocios;Business;1144;1;2;0;neutral o insatisfecho
96012;F;50;SI;Negocios;Business;3255;1;2;4;neutral o insatisfecho
48767;M;26;NO;Negocios;Business;86;1;3;16;neutral o insatisfecho
47997;M;29;SI;Negocios;Eco Plus;329;2;5;0;satisfecho
53855;M;59;SI;Negocios;Eco;191;3;1;41;neutral o insatisfecho
16469;M;61;SI;Vacaciones;Eco;529;5;1;0;neutral o insatisfecho
58322;M;34;NO;Negocios;Eco;1170;2;4;0;neutral o insatisfecho
89617;M;27;SI;Negocios;Business;3058;4;5;6;satisfecho
104283;F;61;SI;Negocios;Business;382;4;4;0;satisfecho
50647;F;45;SI;Vacaciones;Eco;110;3;3;0;neutral o insatisfecho
106574;M;40;SI;Negocios;Business;1506;4;5;10;satisfecho
112368;F;32;SI;Negocios;Business;3122;4;3;7;satisfecho
56096;M;47;SI;Negocios;Business;2402;5;4;4;satisfecho
62541;M;53;SI;Negocios;Business;1744;5;4;0;satisfecho
87161;F;23;NO;Negocios;Business;946;5;5;0;satisfecho
64139;M;57;SI;Negocios;Business;2505;2;4;344;satisfecho
70923;M;43;SI;Negocios;Business;3320;4;5;0;satisfecho
73839;M;51;SI;Negocios;Business;1709;4;4;0;satisfecho
121952;F;53;SI;Negocios;Business;2661;2;4;6;neutral o insatisfecho
51973;F;25;SI;Negocios;Business;3734;3;4;0;neutral o insatisfecho
5160;F;60;SI;Vacaciones;Eco;622;4;5;0;neutral o insatisfecho
94062;M;59;SI;Negocios;Business;1691;4;2;0;neutral o insatisfecho
46403;M;48;SI;Vacaciones;Eco Plus;1013;2;3;0;satisfecho
83046;M;47;SI;Negocios;Business;1084;4;4;70;satisfecho
19616;M;22;SI;Vacaciones;Eco;416;5;3;0;neutral o insatisfecho
60526;F;57;SI;Vacaciones;Eco;934;5;4;0;neutral o insatisfecho
97657;F;56;SI;Negocios;Business;2083;2;3;62;neutral o insatisfecho
54561;M;22;SI;Negocios;Eco Plus;925;5;1;0;satisfecho
114481;F;56;SI;Negocios;Business;337;3;2;0;neutral o insatisfecho
77089;F;56;SI;Negocios;Business;1481;4;4;0;satisfecho
102030;M;24;NO;Negocios;Business;226;4;4;7;satisfecho
58564;M;44;SI;Negocios;Business;3015;4;5;25;satisfecho
77395;M;20;SI;Vacaciones;Eco;626;3;3;0;neutral o insatisfecho
103078;F;38;SI;Vacaciones;Eco;546;4;2;13;neutral o insatisfecho
46036;F;42;SI;Negocios;Business;996;2;3;0;neutral o insatisfecho
47001;M;67;SI;Negocios;Eco Plus;444;2;1;52;neutral o insatisfecho
52226;M;24;SI;Negocios;Business;3705;4;1;0;satisfecho
89665;F;35;SI;Negocios;Business;1010;4;1;0;neutral o insatisfecho
20569;M;62;SI;Negocios;Business;3468;2;2;0;neutral o insatisfecho
67175;F;45;SI;Vacaciones;Eco;1119;5;4;0;neutral o insatisfecho
89887;F;45;NO;Negocios;Business;1416;3;5;0;satisfecho
24208;F;18;NO;Negocios;Eco;302;4;1;0;neutral o insatisfecho
11835;M;19;SI;Vacaciones;Eco;986;5;5;0;neutral o insatisfecho
112042;F;27;SI;Negocios;Business;1123;5;3;1;satisfecho
72575;F;49;SI;Negocios;Eco;529;5;5;0;satisfecho
44069;F;36;SI;Vacaciones;Eco;610;1;4;159;neutral o insatisfecho
34972;F;44;SI;Negocios;Business;3813;2;4;4;satisfecho
68901;M;31;SI;Vacaciones;Eco;1061;3;3;0;neutral o insatisfecho
44081;M;23;SI;Negocios;Eco Plus;651;5;3;0;satisfecho
59702;M;28;SI;Vacaciones;Eco;965;1;1;0;neutral o insatisfecho
112117;F;27;NO;Negocios;Business;977;5;3;40;satisfecho
12329;M;38;SI;Negocios;Eco;201;5;1;0;satisfecho
45173;F;48;SI;Vacaciones;Eco;174;3;4;0;neutral o insatisfecho
102596;M;22;NO;Negocios;Eco;407;5;1;0;neutral o insatisfecho
23655;F;48;SI;Negocios;Eco;73;2;3;0;satisfecho
47269;M;48;SI;Negocios;Business;574;4;4;0;satisfecho
66572;M;28;NO;Negocios;Business;624;1;4;0;satisfecho
30959;F;70;SI;Vacaciones;Eco;1024;5;4;98;neutral o insatisfecho
92556;F;46;SI;Vacaciones;Eco;2092;5;5;4;neutral o insatisfecho
86868;F;21;SI;Vacaciones;Eco;484;2;4;0;neutral o insatisfecho
90235;F;56;SI;Vacaciones;Eco Plus;1084;5;3;0;neutral o insatisfecho
26621;M;35;SI;Negocios;Business;406;3;2;3;neutral o insatisfecho
118678;M;77;SI;Negocios;Eco;304;1;3;0;neutral o insatisfecho
17345;F;31;SI;Negocios;Business;3190;4;5;0;satisfecho
109022;M;39;SI;Negocios;Business;1724;5;4;10;satisfecho
121669;F;25;SI;Negocios;Business;1872;4;5;0;satisfecho
115860;F;60;SI;Negocios;Business;404;4;2;12;neutral o insatisfecho
77645;M;30;SI;Negocios;Business;731;3;3;0;satisfecho
17527;F;51;SI;Negocios;Eco Plus;341;2;4;0;satisfecho
88833;M;64;SI;Vacaciones;Eco Plus;406;4;3;0;satisfecho
46153;M;40;NO;Negocios;Business;227;1;4;10;satisfecho
17074;M;49;SI;Vacaciones;Eco;651;1;2;29;neutral o insatisfecho
5107;F;59;SI;Vacaciones;Eco;235;5;3;0;neutral o insatisfecho
79066;F;50;NO;Negocios;Eco;356;1;4;0;neutral o insatisfecho
14279;M;58;SI;Negocios;Business;175;5;5;19;satisfecho
10790;F;22;SI;Negocios;Eco;667;2;1;61;neutral o insatisfecho
85784;F;24;SI;Negocios;Business;666;4;3;9;satisfecho
64445;M;54;SI;Negocios;Business;3447;3;2;0;neutral o insatisfecho
129098;M;49;SI;Negocios;Business;2069;4;5;23;satisfecho
47061;F;33;NO;Negocios;Eco;351;5;3;0;neutral o insatisfecho
112262;F;47;SI;Negocios;Business;1546;4;3;0;neutral o insatisfecho
52789;F;33;NO;Negocios;Eco;760;5;3;65;neutral o insatisfecho
31652;M;39;SI;Negocios;Business;3446;5;5;0;satisfecho
39590;M;54;SI;Negocios;Business;2811;4;4;0;satisfecho
108622;M;66;SI;Vacaciones;Eco;696;2;5;0;neutral o insatisfecho
105628;M;35;NO;Negocios;Business;787;5;5;5;neutral o insatisfecho
18833;M;47;SI;Negocios;Eco;503;4;3;0;satisfecho
18734;F;34;SI;Negocios;Business;1980;5;5;0;satisfecho
2568;F;26;NO;Negocios;Business;304;5;3;19;neutral o insatisfecho
89535;M;34;NO;Negocios;Business;944;4;4;0;neutral o insatisfecho
14086;M;57;SI;Negocios;Business;399;2;3;0;satisfecho
15662;M;22;NO;Negocios;Eco;764;5;5;0;neutral o insatisfecho
78607;M;53;SI;Negocios;Business;1426;4;5;0;satisfecho
35584;M;29;SI;Negocios;Eco Plus;1076;1;3;21;neutral o insatisfecho
109518;F;42;SI;Negocios;Business;2086;5;5;96;satisfecho
35991;M;69;SI;Vacaciones;Eco;2496;1;1;0;neutral o insatisfecho
84497;F;39;SI;Negocios;Eco;4502;1;4;16;neutral o insatisfecho
89514;F;47;SI;Negocios;Business;1076;5;4;20;satisfecho
38042;F;30;SI;Negocios;Business;3243;4;4;0;satisfecho
111619;M;57;NO;Negocios;Eco;1014;1;1;25;neutral o insatisfecho
102150;F;52;SI;Negocios;Business;2245;5;2;5;satisfecho
76516;M;51;SI;Negocios;Business;3666;4;4;0;satisfecho
54521;M;52;SI;Vacaciones;Eco;925;4;5;9;neutral o insatisfecho
84892;M;20;SI;Vacaciones;Eco;534;1;5;0;neutral o insatisfecho
31771;F;54;SI;Negocios;Eco;202;2;4;0;satisfecho
28496;M;48;SI;Negocios;Business;2451;3;2;0;neutral o insatisfecho
43731;F;31;SI;Vacaciones;Eco Plus;196;4;4;0;neutral o insatisfecho
40368;F;36;SI;Negocios;Eco;1250;5;2;11;satisfecho
55891;M;21;SI;Negocios;Business;3201;5;5;0;satisfecho
15529;F;26;SI;Vacaciones;Eco Plus;164;2;3;11;neutral o insatisfecho
4853;M;57;SI;Negocios;Business;2817;4;5;0;satisfecho
75283;M;51;SI;Vacaciones;Eco;1829;3;3;13;neutral o insatisfecho
18533;M;57;SI;Negocios;Eco;192;5;1;13;satisfecho
14745;F;34;NO;Negocios;Eco;533;3;1;0;neutral o insatisfecho
26163;M;52;SI;Negocios;Eco;404;5;1;0;satisfecho
48696;M;38;SI;Negocios;Business;3810;4;4;4;satisfecho
50134;M;37;NO;Negocios;Eco;158;1;4;1;neutral o insatisfecho
90291;F;18;NO;Negocios;Eco;757;1;2;73;neutral o insatisfecho
34354;M;38;SI;Negocios;Eco;427;5;2;0;satisfecho
98699;F;68;SI;Vacaciones;Eco;994;3;3;0;neutral o insatisfecho
69323;M;49;SI;Negocios;Business;1984;5;3;3;satisfecho
3879;F;61;SI;Negocios;Business;1686;5;5;0;satisfecho
25395;M;23;NO;Negocios;Eco;990;1;5;35;neutral o insatisfecho
108199;F;54;SI;Negocios;Eco Plus;590;3;4;10;satisfecho
121118;F;49;SI;Negocios;Business;2521;4;2;40;satisfecho
22887;F;54;SI;Vacaciones;Eco;170;2;5;0;neutral o insatisfecho
15014;M;28;SI;Negocios;Business;557;2;3;3;neutral o insatisfecho
111234;F;36;SI;Vacaciones;Eco;1506;2;3;28;neutral o insatisfecho
47893;F;23;NO;Negocios;Eco;462;3;3;28;neutral o insatisfecho
5006;M;22;NO;Negocios;Eco;102;2;2;0;neutral o insatisfecho
86425;M;30;NO;Negocios;Business;762;2;4;0;neutral o insatisfecho
48100;F;37;SI;Negocios;Eco;391;5;3;0;satisfecho
38258;M;55;NO;Negocios;Eco;1050;2;2;6;neutral o insatisfecho
16847;M;60;SI;Negocios;Business;2001;3;2;57;satisfecho
30983;M;29;SI;Negocios;Business;1533;2;2;8;neutral o insatisfecho
76569;M;45;SI;Negocios;Eco;481;3;4;25;neutral o insatisfecho
86451;F;39;SI;Negocios;Eco;749;3;4;25;neutral o insatisfecho
74399;F;45;SI;Negocios;Business;1431;5;5;8;satisfecho
114460;M;57;SI;Negocios;Business;333;4;5;0;satisfecho
65230;M;37;NO;Negocios;Eco Plus;551;1;1;6;neutral o insatisfecho
58207;M;54;SI;Negocios;Business;525;2;4;6;neutral o insatisfecho
95283;M;47;SI;Vacaciones;Eco;319;2;5;0;neutral o insatisfecho
61260;M;60;SI;Vacaciones;Eco;967;4;4;10;neutral o insatisfecho
70389;F;54;SI;Negocios;Business;1562;5;5;5;satisfecho
64706;F;52;SI;Negocios;Business;3659;5;5;0;satisfecho
111111;M;68;SI;Vacaciones;Eco Plus;197;5;3;22;neutral o insatisfecho
15140;F;46;NO;Negocios;Eco;1042;3;4;0;neutral o insatisfecho
42731;M;22;NO;Negocios;Eco;536;1;2;0;neutral o insatisfecho
114505;M;33;NO;Negocios;Business;417;3;4;20;neutral o insatisfecho
114900;F;32;SI;Negocios;Business;371;3;3;0;satisfecho
82817;F;53;SI;Negocios;Business;594;3;3;0;neutral o insatisfecho
42614;F;31;SI;Negocios;Business;3293;4;4;4;satisfecho
78175;M;45;SI;Negocios;Business;2058;5;4;0;satisfecho
80681;F;30;NO;Negocios;Business;874;5;4;0;neutral o insatisfecho
43325;M;30;SI;Negocios;Business;2123;2;3;0;satisfecho
14022;M;65;SI;Vacaciones;Eco Plus;182;2;1;0;neutral o insatisfecho
98255;F;37;SI;Negocios;Eco;1072;1;4;0;neutral o insatisfecho
113426;F;34;NO;Negocios;Eco;488;5;2;22;neutral o insatisfecho
62372;M;37;SI;Negocios;Business;2704;5;4;3;satisfecho
32363;M;33;NO;Negocios;Eco;102;4;4;0;neutral o insatisfecho
110358;M;34;SI;Negocios;Business;2992;4;5;0;satisfecho
52463;F;28;NO;Negocios;Eco Plus;451;3;2;0;neutral o insatisfecho
73874;M;35;NO;Negocios;Business;2585;3;3;0;neutral o insatisfecho
101131;F;77;SI;Negocios;Business;3371;2;5;15;neutral o insatisfecho
117248;F;30;NO;Vacaciones;Eco;451;5;4;0;neutral o insatisfecho
27195;M;48;SI;Negocios;Business;2182;4;4;0;satisfecho
71023;M;60;SI;Negocios;Business;802;5;5;19;satisfecho
101044;F;48;SI;Negocios;Business;2485;4;5;0;satisfecho
76428;M;39;NO;Negocios;Eco;405;3;3;0;neutral o insatisfecho
58719;M;25;NO;Negocios;Business;1197;3;3;0;satisfecho
6746;F;47;SI;Negocios;Business;122;5;4;91;satisfecho
111741;F;51;SI;Negocios;Business;1224;5;4;0;satisfecho
24482;F;27;NO;Negocios;Eco;547;3;3;0;neutral o insatisfecho
51787;M;45;SI;Vacaciones;Eco;509;4;5;0;neutral o insatisfecho
15798;M;33;SI;Negocios;Business;3114;5;5;1;satisfecho
66275;M;42;SI;Negocios;Eco Plus;460;2;4;0;neutral o insatisfecho
64431;M;23;NO;Negocios;Business;989;1;3;92;satisfecho
69943;F;32;SI;Negocios;Business;2174;5;4;0;satisfecho
67289;M;33;SI;Negocios;Eco Plus;918;4;4;0;neutral o insatisfecho
5079;M;25;NO;Negocios;Business;223;4;1;23;neutral o insatisfecho
45528;M;38;SI;Negocios;Eco;554;4;3;133;satisfecho
118755;F;54;SI;Vacaciones;Eco;621;4;3;10;neutral o insatisfecho
86314;M;30;SI;Negocios;Eco Plus;226;3;1;102;neutral o insatisfecho
124486;F;57;SI;Negocios;Business;3500;3;1;0;neutral o insatisfecho
45502;M;53;SI;Negocios;Eco Plus;674;5;3;54;satisfecho
115455;M;23;NO;Negocios;Eco;390;3;4;26;neutral o insatisfecho
114529;F;62;SI;Vacaciones;Business;325;3;4;0;neutral o insatisfecho
32909;M;48;SI;Vacaciones;Eco;163;2;5;0;neutral o insatisfecho
41484;F;49;SI;Negocios;Business;2531;3;5;19;satisfecho
65728;M;28;SI;Negocios;Business;936;2;4;0;satisfecho
113488;M;42;SI;Negocios;Eco;407;3;3;13;neutral o insatisfecho
93322;M;57;SI;Negocios;Business;3156;5;4;0;satisfecho
16786;F;42;SI;Negocios;Eco Plus;642;5;4;0;satisfecho
